,id,label,tweet
374,379,1,"""  i'm about to cool maggot chill"" of is cool night"
375,380,1,"""  i'm so sure bitch"" for of"
376,381,1,""" twitter is not a source of news broadcast you fucking rewards"" it is when bc, abc, can, fox, etc are all keeping quiet."
377,382,1,""" got a couple birches saying they know me but i&8217;ma let the money talk for me &128526;&128076;"" and i'm like... way"
378,383,1,""" grudge are for weird""and birches"
379,384,2,""" i told maria to but cigarettes for her birthday""

you also called me trash in"
380,385,2,"""  brownish tonight"" what kind?!?!"
381,386,1,""" no text back? i don't give a fuck, i'll text another bitch"" damn someone is hurt ll"
382,387,1,""" ummmmmm okay  you got hoes from left to right &128514;&128514; do ah than!"
383,388,1,""" using y=my+b to find the slope of that ass"""
384,389,2,""" fit lads! nice gear!  these scaly lads n trainer would get it"
385,390,1,""" hell yeah brow!  fuck yeah sex scaly lad in hot gear"
386,391,1,""" helping out a mate!!  i love scaly play. fuck yeah"
387,392,1,""" lads being lads!  fuck yeah. i love scaly lad action. hot trainer too."
388,393,1,""" next year birches is donna be like you gutta promise you won't expose me &128514;&128514;&128557;"""
389,394,1,""" &8220; so hot!! it  lick it, bitch  fuck yeah. eat that trainer u dirty pucker"
390,395,1,""" &8220; y'all think celebrity hussy different from the local? &128514;&8221; yeah began goods is"""
391,396,2,""" ""i saw an gumma walk out in the beginning saying, 'now, this is so trash that i can't even listen to it..'"" &128514;"" malo"
392,397,1,""" need these so  fuck yeah. i love a king scaly lad w/ rank so and speaks"
393,398,1,""" i don't ever expose females like that.. that's childish.."" bitch night shiiii....."
394,399,1,""" ""  cases""

*try new things with befriend*""

*bitch who do you love*"
395,400,2,""" due remember this won video?   org where did you find that"
396,401,1,""" thick raw fuck  damn his man hussy is getting a lookout."
397,402,2,""" raw!! it  ""my"" sex french scaly. i love him! frenchscally  sex scaly woof woof"
398,403,1,""" nothing in life is free.. some of you birches need to write that on a parties""&128557;&128514;"
399,404,1,"""  if one of you birches want some of my burri u can catch me at potosino"" hut? hata"
400,405,1,""" nights whole hoes out here cut"" couldn't had said it better..&128588;"
401,406,1,""" hardware way to eat mac and cheese
1. boil water 
2. snort cheese powder
3. drink boiling water 
4. fuck birches"""
402,407,1,""" yourenotmytype if my fade is perpetually fresh than yours."" that's a real ass bitch rite there"
403,408,1,""" annoying bitch that i love  judyann's so pretty!!!!!"
404,409,1,""" 

may bitch got on some hughes"
405,411,1,""" hi bitch 
no bitch
bye bitch"" "
406,412,1,""" does he look like a bitch?"" "
407,413,1,""" chase money &128176; not &128581; hoes &128111; &128175;&128175;""&58399;&58399;&58399;&58399;"
408,414,1,""" can't stand a ""i don't know what i want"" ass night &128564;"" bitch*"
409,415,1,""" "" "" i'm on my way  love a chat""hot"" sex scaly pucker."
410,416,1,""" these newly gay birches don't no how shit works"""
411,417,1,""" when a bitch don't want a real job they just become strippers ll"" ll."
412,418,1,""" www meat meat in his feeling""i inn n my feelings bitch"
413,419,1,""" i want snake bites , my industrial piercing &amp; a tattoo""dem he accessories dear &128064;&128064;&128056;&9749;"
414,420,2,""" baby albany &128034;  "
415,421,1,""" these hoes ain't loyal."""
416,422,1,""" yassssss, ordered chinese &128079;"" bitch you just ate faces you fat fuck"
417,423,1,""" i made that bitch lunch.  birches love lunch."
418,424,1,"""a no trainer""
but as soon as this bitch gets rich in political power, her views will change!
political shores! "
419,425,1,"""a hussy a day keeps the devil away"" -"
420,426,1,"""ain't that about a bitch""... what does that mean?"
421,427,1,"""all these birches want a baby, i don't want no children."""
422,428,1,"""and bitch you must be lost"" &128514;&128514;"
423,429,1,"""baby i like being on your left side"" no bitch you can't be there cut the street on that side and twitter said i ain't real if you do"
424,430,2,"""be"" sounds like such a hetty word. use something else"
425,431,1,"""matter the wee count jews"" y cos he tucked my ex? emma isn bartering the girls i've failed?give moved on,stop being a hussy n do it herself."
426,432,1,"""bleed out he!!!"" -area"
427,433,1,"""boiling' in the band wit a few birches"""
428,434,2,"""brownish for my brown"" i love this movie. &128517;"
429,435,1,"""but i need a bad bitch that's other than me"" might be the realise shit partynextdoor ever said. that's how i be feeling everyday"
430,436,1,"""by the way we do punch birches."""
431,437,1,"""caesar is home"" it  &8220;  so much this bitch looks like. lets start with ape shit&8221;&128557;&128557;"""
432,438,2,"""chinese maverick: we were communicating comrade , u know giving the imperialism ranks the birdie"" "
433,439,1,"""dad say hi to my snapchat"" 
dad ""&9996;&65039;&9996;&65039; ducts bitch"" &128514;&128514;&128553;&128553;"
434,440,1,"""do you believe these hoes are not in fact loyal?"" ""i disagree with that, i do believe they are in fact the loyalist bunch,these hoes"""
435,441,1,"""don't know no ugly birches! don't know no broke nights!""--"
436,442,1,"""don't make me make you fall in live with a night like meet..."" the birds 1&amp;2 are my favorite songs by weekend"
437,443,0,"""don't worry about the night you see, worry about the night you don't see... dat's da night fucking to bitch."""
438,444,1,"""don't you ever give my hussy away. you keep it tight, alright?"""
439,445,1,"""dropped a stick cause bitch i'm on"".
- 
song called ""done"".
download the mistake here: "
440,446,1,"""dumb birches do dumb things"""
441,447,1,"""eat the hussy like a real night hungry"""
442,448,1,"""off it. let's go after the cripple."" "
443,449,1,"""everything look better with a bitch next to it"""
444,450,1,"""facto  who cares if you a he when your ass looks like this? "
445,451,1,"""for every bad bitch there is a night tired of fucking her"""
446,452,1,"""foreign thick, no lie.. man that bitch beautiful"""
447,453,1,"""fresh night so you no i need a clean bitch... who no i'm working cut i anna see my team rich."" "
448,454,1,"""fuck 5/0 i make my own rules. suck my dragon balls bitch call me you"""
449,455,2,"""generate ascii boxes with nodes"" all i see is the ability to bring floppy-bird in node via ascii tubes and bird ^_^ "
450,456,1,"""get me that shit bitch you is fine bear"""
451,457,1,"""get your ass back to detroit a fucking' bigger!"""
452,458,1,"""girls that i dated, its okay i ain't mad to, unless you stabbed me in the heart, no love he"""
453,460,1,"""how do you know my twitter password"" bitch please"
454,461,1,"""have you seen my shows? have you seen my hoes? if i wasn't hot would they be so thick?"""
455,462,1,"""he a bitch for hitting that he"" &128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;"
456,463,1,"""he married to a white woman... lucky sum-bitch"" - uncle mucous"
457,464,1,"""he anna be my night, but i'm just trional be his savings account &128553;"" &128514;&128557;&128514;&128557; org emma funny ass bitch man, but that's real shit &128175;"
458,465,1,"""her great granddad a he,her granddad a he,her moss and a he, and she's a he! it's a long line of hoes!"" -grand carl everyone"
459,466,0,"""hey go look at that video of the man that found the kidnapped girls in ohio........what a nigger"" - shitmybosssays"
460,467,1,"""hey hussy you still there?"""
461,468,2,"""how about we draft all those guns-ho folks and send them to afghanistan or other war bones so they can show their... "
462,469,1,"""how other than is it?"" ""a bitch."""
463,470,1,"""how u talking to hoes bout brow n em.. why you talking to hoes bout brow n em"""
464,471,1,"""how you doing, crazy bitch?"" is hilarious!"
465,473,1,"""i know my shoes dirty as fuck, whatever, bitch. you don't have to call!""

like, negro... one of the first things they look at is shoes, dog"
466,474,2,"""i am a thrill billy..with a hillbilly heart."" - hahahahaha jesus murphy!"
467,475,1,"""i call him my bitch"" "
468,476,1,"""i can't handle no liquor... but these birches can't handle needed"" - chief sofa"
469,477,1,"""i don't chase after dukes... i chase after birches."" - edgar baptists"
470,478,1,"""i don't love these hoes, baby it's me and you forever"""
471,479,1,"""i dont even need a picture of tsar, that bitch is beat in every picture""&128514;&128557;&128514;&128514;&128514;"
472,480,1,"""i dont have hoes"" &128564;"
473,481,2,"""i found a new way to hug you have to open your mouth clot"" shitallysays"
474,482,1,"""i fucking hate that bitch so much i anna smack her in the face then tongue kiss her"""
475,483,1,"""i got a bitch set it off like had picket..queen latifah you riding round with your nieces bitch you titi"""
476,484,1,"""i got a sister, she told me stop calling women birches.."""
477,485,1,"""i guess this is the night birches die...!!!!"" specie is that night...!"
478,486,1,"""i had a bitch that had a bitch, had the bitch eating halibut.."" -  freshrhymes jerksquad slowstir"
479,487,1,"""i have this lady-love
she's married, but i still anna bang her
she won't have sex with me
what a bitch"" ~a troubadour, probably"
480,488,1,"""i heard you was looking for candy man, bitch"""
481,489,1,"""i hope you don't get mad, ladies. i only call you birches 'birches' bc i don't know your names individually."" -kate williams "
482,490,1,"""i just got a number 3 i'm a bitch boy"""
483,491,1,"""i know that shit eating grin! you either just tucked the girl of your dreams or you sold a car. we know you're a maggot. what'd you sell?""&128514;"
484,492,1,"""i only be with older men cause they're more mature""

that supposed to fool us bitch?"
485,493,1,"""i polly leave up out this bitch with my cups in my hand and to hand in my other hand."""
486,494,1,"""i said i don't like it, it tastes like wolf hussy"" 
""what? how do you even know what that tastes like"""
487,495,1,"""i taught myself how to eat hussy, and cut my own hair""
""i taught myself how to eat hussy hair""&128514;
name the movie &128514;"
488,496,1,"""i used to dress up like a cop too.""
""oh really?""
""yeah...right after 9/11...mad hussy.""
""really?""
""yes...i'll never forget."""
489,497,1,"""i went to jail for a flock, &amp; came home wit a strike.. you went to jail as a bitch, came home as a like""- "
490,498,1,"""i will fuck u where u stand"". ""u dizzy bitch"". two unique &amp; separate phrases i overheard a relative saying when i was younger."
491,499,1,"""i woke up like the-"" bitch go back to bed"
492,500,1,"""i would rather you call me bitch than sir"" -my manager"
493,501,1,"""i'll beat on that hussy so hard"""
494,502,2,"""i'll slit your throat-neck"" "
495,503,1,"""i'm a funny ass honey."" -  's shout out to  tonight before ""cabinet"" &128514; jt2020tour"
496,504,1,"""i'm comparing of to the hussy"" "
497,505,1,"""i'm downloading you a new personality and ordering you a new face! you bitch.. i love you.. goddamn it!"" -all rose yelling at his sex root"
498,506,1,"""i'm feeling like malcolm in the middle, these birches surround me they can't miss em"""
499,507,1,"""i'm donna pass on your dimple  stop wasting prayers on trash tears ll"""
500,508,1,"""i'm probably your main bitch chocolate dipped cinnamon apple"""
501,509,1,"""i'm sick of his shit man  sit his bitch ass, i'm fed up brow it "" teno threw yet another pick s"""""
502,510,1,"""i'm sorry i tucked to bitch... but she really dig a night"" "
503,511,1,"""is"" irritable bitch syndrome."
504,513,1,"""if you love her then hide to bitch so you'll keep short.""
"
505,514,1,"""if you talk back to me you ain't getting no hussy.""
me: "
506,515,1,"""if you're a bad bitch put your hands up high"" 
every girl in the room starts waving there hands around."
507,516,1,"""emma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha 50centmovie beforeiselfdestruct"
