id,label,tweet
2299,0,"4 old hoes, a pink, and a duke butcher having ""girl talk"""
17491,1,it  the best way to avoid a tsunami of extramarital hussy is to wear speakers on your daily commune. also using the word snake&8230;
11315,2,i want some monkey bread &128553;&128588;
2015,2,&9733; best asia massage on the park slope --top rate sea &9733; 718-622-0221 - 24 
18940,1,it  hannah is retarded don't listen to her.
7066,2, yes. and the  and talking weird people. so many things. pr20chat
15047,2,it  to call martin baker an uncle tom and pity because he's not riding with the majority pure ignorance....
9276,2,except i used to be super an and now i'm yellow/pale ll...
2712,2, there's a reason why the yankees don't want anderson any longer.
9996,1,"he hit me with "" if i tell you who i'm fucking you can't say shit bitch, but her head game on point "" runs"
9555,1,fuck wit us and we weaken he
9350,2,finally done if mock regent &128524;
19304,1,it  i don't get why people bitch about an follow when you never talked to them
2800,1, sunk ass bitch. bullstalk
14556,1,it  &8220; &8220;  bitch go to sleep. you have work in the morning.&8221; ll yes master&8221; &128557;&128514;&128530;
21680,1,"sum of y'all no y'all be on lock but talking bout ""bitch i ain't doing shit tonight ho i'm tired"" &128514;&128557;&128514;&128557;&128514; "
7500,0, white boy talmbout right i'll see you tomorrow at school nigger
18982,0,it  lesion your still a bitch you suck nigger hope you die
7963,1,and little bitch ass 
18397,0,it  i hate when maggoty talk shit on here then block me so i can't respond. bitch i will write you a letter with my response an&8230;
14777,2,it  call me a free bird
13467,1,my sister called the chinks an asked was they open cut she fried!!
2392,2, its time. amend with amendment it was written to protect newly freed ex slaves. its lived its purpose. time to end anchor baby loophole
13683,0,nights wear wigs more than birches these days.
17884,1,"it  science, bitch! thewalkingdead"
2346,2, hard to a? time is also a pain to mock out in unit tests...
2839,1, now where can i see that he at
2223,0,"...you're white, aren't you? *rolls eyes* it   rip to my night trayvon, a worthless spear chucked"
2953,1, ll bitch u forcing it have a glass of water bitch u a ll thirsty for the pus than
8741,1,come her ll bitch i want that floppy topsy
16026,0,it  &8220; the romance between pat and ant is real&8221; fuck that maggot
21358,1,smoke good weed with a bad bitch
16560,1,it  nights talk more than birches these days... let that sink in!
10314,1,"i be dripping in so much damn sauce, got birches ready to lick it off &128514;&128527;"
12838,0,lmaooo it  she a tyranny if she can open a jar of pickled by herself
12291,0,"it's time to mock ""halftime in america."" how 'bout ""wake up america,"" we have radical leftists running the country. "
9948,1,hate that bitch it  ray donovan's wife is passing me off
16187,2,"it  ""dem gallop into con care acadia, maturity..y...un milka, amour"""
20480,1,"it   poly patches.. can't stand poly birches in general &128514; they loud, annoying, and they talk too much.."
24420,0,he ass night &128569;
4034,2, now... i'm trash... keep a pity huge...&128530;&128133;
13893,2,"oh your donna ruining your life just throwing it away smoking weed, but my test scores are higher than yours. . . . just trash my life"
10907,1,i know birches who sell hussy for 3.5's
6342,2, you're not funny trash
2626,1,  drama's bitch!
8985,1,dis bitch blowing me man fuck u
24427,1,hoes in my phone...
9250,1,everybody is being a bitch at my house
24094,1,balaga parma is a bitch
10345,2,"i been to mushroom mountain
once or twice but who's counting'
but nothing compares
to these blue &amp; yellow purple pills&128156; "
6186,1,  ll this maggot hid from the moon boss we i was helping him
24176,2,blue-sapphire-earrings ask-yellow-gold-clip-on-diamond alexandria earrings in emerald crystal on emma 
17766,1,it  and she gave this night head while i was laying next to her while she had a of &128514;&128514;&128514;&128514; she's a he on the low
24884,1,ran bitch ran
7501,2, perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet
3777,0, sit down and soft ahead  
2051,2,&it;-- nodes are trash
18291,2,it  have to go with the plant pass to your outside linebacker in that situation.
9150,0,ed!! the 2 queer at a! ll   
6006,0, thanks for ignoring my texts far
18491,0,it  i saw a great chimpout 2 summer ago. a middle aged salvadoran and his 15 or old son got wasted by 6 bearers at the metlife &8230;
17952,1,"it  now, birches donna think just because they're married, they're better than every female that's not. s"
22898,2,video: shy grizzly &8211; &8220;i can&8217;t trust&160;myself&8221; 
10694,2,i had from with brownish for dinner tonight. being an adult is making these executive decisions
22384,2,this charlie murder game is pretty done able
19739,2,it  funny how rich scott accuses charlie wrist of changing his positions on everything. rich's positions are dictated by corps&8230;
18441,2,"it  well there's difference between trick dickson and me. i've always understood drama is muslin jihadi sympathized:
"
19924,1,it  i love when birches throw shade. just confirms i'm doing something right &128514;
22398,1,this bitch just called me a bitch &128514;&128514;
6456,0," i love racism! ""blame white"" for everything!
now that you mention it! i bet the white man put the desert tortoise on bundyranch"
1729,0,&8220; you aunt special night it  when i'm shilling wit grew pp walk up to me to ask me to take pick&8221;latin
16805,2,"it  are you in london this evening? 
well ex-iron maiden member, tony moor, will be busying outside balsam train station from &8230;"
12797,0,may it  if u live wit a girl and u do dishes u a maggot
21484,0,some lying ass hoes ll
17558,1,it  too many birches not enough queens
18235,1,it  these hoes really ain't loyal &128514;&128591; 
1498,1,&8220;  how young is this he with a m&amp;m pillow
1153,2,&8220; michael lined hides pine tar...on his neck  fact that the yankees cheat &128077;&128077;&128077; go red so!! boston
12783,1,little bitch!!
426,1,"""ain't that about a bitch""... what does that mean?"
1330,1,&8220;  no bitch hurry up ll&8221;in so hungry i can't focus&128553;
6011,2, it's not hetty you fool.
6907,2, pumprules is on bravo...quality trash
11027,2,i may or may not have at least 4 for related tattoo already planned out.
12970,2,looking back i liked colored better. let's go back to that
18140,2,it  mimi* it  houston has so many trash drivers
22568,2,this my dog telling me he is done playing friable for now.. lazy must 
22797,0,"typically hateful, anti-christian, mentally ill and ugly duke trash pig couple jennies mccarthy and media brain "
8183,1,be mean or rude to my little sister again and i'll kick your ass. it applies to all of you little sooty birches. k thanks.
2022,2,&9733; best asia massage on the park slope --top rate sea &9733; 718-622-0221 - 24 
11472,1,i'll walk away with your money and leave a tip for your bitch
7249,1, equality nigh
4279,0, do you work today night?
10548,2,i dont understand rich people who dress like trash
24667,2,"lmaoooo it  everything on bet is trash. it  b-had it  white mike was on bet, he can't be trash"
16507,1,it  brixton curtis a he ass night and wen i see him i'ma smack him like da ll bitch he is 300
21984,2,the bird is the word. esurancesave30
7057,1, bitch
17732,1,it  that's who dumb bitch! mohawks 
18078,1,it  make today to bitch
6176,0, now u he is the term for women
6920,0, no you ignorant cement headed hillbilly. you said taxing. can you fucking read you fucking knob sobbing douchebag
4919,2, pay your taxes teabaggers
327,1,"""  all both limped up??"" ain't the a bitch hut ll"
5273,2,  you inferred he tried to ho to am. he did not. he lodged it. he is no great leader.
23879,0,"you old bitter,salt ass sicca make my flesh crawl off my bones! such birches you are! dontarguejustacceptit"
10244,1,i actually just hate the birches on here
3522,1, so does my juice hussy
927,1,realtalk if you a he an try to get serious with someone don't expect to be anything more then a piece of meat to them
22874,2,up like an eagle trying catch the early bird that catches the worm.
8723,2,clearly i'm afraid of birds 
21863,1,that he was lipping
9379,2,fitzpatrick is trash brush
8905,2,dawn!! it  man this about to be another trash thursday night game
14382,0,it  your swabs off far sauce
24665,1,may slow new day for madonna fan hut? collaboration with sir? hata that sounds retarded. so she may gray not use a sound sample.
4745,0,     why or profile a one armed nigger?
21172,1,she even had a he name.
19357,0,"it  you assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
14681,2,it  point gutta be trash
23053,1,westbrook you ball hugging bitch pass it to your fucking teammates if you want to win
19798,1,"it  dear everyone using ""natural"" deodorant, it's not working, you sticky bitch."
10736,2,i hate my dog's name.. it sounds so hetty. &128528;
16752,1,it  projectdrugs&amp;birches
9748,0,good morning to lightskin duke birches with seven legal ponytails.
11338,2,i was in love with charlie &128553;
23891,2,you said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
3517,0, happy cut i woke up white and not a nigger!
3965,1, is having a birthday so make sure you tell that bitch be happy. &128526;&128522; &127881; &amp; celebrate without drugs &128683;
